time;P1.B2004;P1.B2016;P1.B3004;P1.B3005;P1.B4002;P1.B4005;P1.B400B;P1.B4022;P1.FCV01D;P1.FCV01Z;P1.FCV02D;P1.FCV02Z;P1.FCV03D;P1.FCV03Z;P1.FT01;P1.FT01Z;P1.FT02;P1.FT02Z;P1.FT03;P1.FT03Z;P1.LCV01D;P1.LCV01Z;P1.LIT01;P1.PCV01D;P1.PCV01Z;P1.PCV02D;P1.PCV02Z;P1.PIT01;P1.PIT02;P1.TIT01;P1.TIT02;P2.24Vdc;P2.Auto;P2.Emgy;P2.On;P2.SD01;P2.SIT01;P2.TripEx;P2.VT01e;P2.VXT02;P2.VXT03;P2.VYT02;P2.VYT03;P3.LCP01D;P3.LCV01D;P3.LH;P3.LL;P3.LT01;P4.HT_FD;P4.HT_LD;P4.HT_PO;P4.HT_PS;P4.LD;P4.ST_FD;P4.ST_LD;P4.ST_PO;P4.ST_PS;P4.ST_PT01;P4.ST_TT01;attack;attack.P1;attack.P2;attack.P3
2019-10-29 11:06:12+09:00;0.09820;1.40350;461.98830;1099.73630;32.00000;0.00000;31.97760;35.76320;4.88060;4.44180;100.00000;96.36080;52.42860;53.48360;172.08100;835.25840;7.85830;40.91550;302.35290;1096.53410;13.11250;13.33770;462.51630;84.45960;85.96950;12.00000;11.62870;1.40700;0.20390;36.33730;37.32910;28.02300;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.73530;-4.89910;-2.20990;-0.00620;1.72640;5784.00000;9744.00000;70.00000;10.00000;52.07250;0.00120;63.04980;43.31240;0.00000;411.67540;-0.00020;350.60400;336.98650;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:13+09:00;0.09820;1.40940;461.98830;1099.73630;32.00000;0.00000;31.97760;35.77800;4.94640;4.44180;100.00000;96.36080;52.42730;53.48360;175.32350;831.34470;6.90460;35.95010;304.45100;1100.04210;12.96740;13.33770;462.36290;84.48910;85.96950;12.00000;11.62870;1.40780;0.20230;36.30680;37.34440;28.01950;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.64120;-4.66440;-1.89300;0.69060;1.96480;5496.00000;10160.00000;70.00000;10.00000;51.94230;0.00140;64.04080;45.24740;0.00000;412.70610;-0.00060;349.35620;338.34270;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:14+09:00;0.09820;1.41660;461.98830;1099.73630;32.00000;0.00000;40.91550;35.79600;4.90370;4.44950;100.00000;96.36080;52.45290;53.48360;173.03470;838.73750;7.28600;37.93590;304.45100;1100.04210;12.99300;13.33770;462.36290;84.52390;85.96950;12.00000;11.62870;1.40850;0.20390;36.30680;37.32910;28.02200;1.00000;0.00000;1.00000;0.00000;791.00000;0.00000;11.69670;-3.99530;-1.61470;0.72890;1.66870;5224.00000;10560.00000;70.00000;10.00000;51.78310;0.00120;64.93780;47.47170;0.00000;415.25610;-0.00070;350.73060;339.44590;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:15+09:00;0.09820;1.42280;461.98830;1099.73630;32.00000;0.00000;35.95010;35.81160;4.87610;4.44180;100.00000;96.36080;52.60160;53.48360;171.89020;833.51900;7.47680;38.92920;304.06950;1099.40420;13.02030;13.33770;462.31190;84.55720;85.96950;12.00000;11.62870;1.40930;0.20770;36.32200;37.32910;28.02120;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.80760;-3.81380;-1.76390;0.02050;1.24320;4960.00000;10928.00000;70.00000;10.00000;51.70720;0.00120;65.70460;49.17180;0.00000;418.92720;-0.00040;352.62950;340.25960;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:16+09:00;0.09820;1.42390;461.98830;1099.73630;32.00000;0.00000;37.93590;35.81430;4.84810;4.44180;100.00000;96.36080;52.42940;53.48360;172.08100;830.90970;7.66750;39.92210;301.97140;1095.89620;13.17540;13.33770;462.10740;84.56590;85.96950;12.00000;11.62870;1.40400;0.20610;36.30680;37.32910;28.02470;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.82380;-4.42110;-2.14390;-0.39950;1.31180;4712.00000;11264.00000;70.00000;10.00000;51.46120;0.00120;66.43520;50.72700;0.00000;420.10270;0.00100;352.46670;342.06810;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:17+09:00;0.09820;1.42970;461.98830;1099.73630;32.00000;0.00000;38.92920;35.82880;4.88280;4.44180;100.00000;96.45230;52.34660;53.48360;171.89020;831.34470;7.09530;36.94300;304.64170;1100.36100;13.04470;13.33770;462.26070;84.63170;85.96950;12.00000;11.62870;1.40320;0.20460;36.30680;37.34440;28.02460;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.71780;-4.92250;-2.18580;0.10060;1.79100;4592.00000;11568.00000;70.00000;10.00000;51.32740;0.00120;67.19470;52.24610;0.00000;421.15160;-0.00010;353.66030;343.22550;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:18+09:00;0.09820;1.43150;461.98830;1099.73630;32.00000;0.00000;39.92210;35.83340;4.87120;4.44180;100.00000;96.40650;52.47030;53.48360;175.89560;830.90970;7.09530;36.94300;305.78610;1102.27440;12.94300;13.33770;462.20960;84.65820;85.96950;12.00000;11.62870;1.40320;0.19930;36.30680;37.32910;28.02550;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.64700;-4.54490;-1.82540;0.75180;1.93910;4360.00000;11888.00000;70.00000;10.00000;51.10320;0.00090;67.77340;53.62050;0.00000;425.87160;-0.00300;357.18680;344.60000;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:19+09:00;0.09820;1.43810;461.98830;1099.73630;32.00000;0.00000;36.94300;35.84980;4.84390;4.44180;100.00000;96.37600;52.45960;53.48360;178.37520;840.04210;7.28600;37.93590;303.87880;1099.08530;13.07450;13.33770;462.20960;84.70680;85.96950;12.00000;11.62870;1.40320;0.20160;36.30680;37.32910;28.02550;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.71440;-3.90460;-1.60910;0.63440;1.57270;4144.00000;12160.00000;70.00000;10.00000;50.98740;0.00090;68.28700;54.90450;0.00000;425.99830;-0.00070;357.71120;345.93820;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:20+09:00;0.09820;1.44790;461.98830;1099.73630;32.00000;0.00000;36.94300;35.87420;4.89490;4.44180;100.00000;96.36080;52.55460;53.48360;174.36980;845.69550;6.52310;33.96380;304.06950;1099.40420;13.06730;13.33770;462.20960;84.77550;85.96950;12.00000;11.62870;1.40320;0.19930;36.30680;37.32910;28.02550;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.82810;-3.86690;-1.82730;-0.10580;1.20580;3928.00000;12416.00000;70.00000;10.00000;50.78850;0.00120;68.71380;56.45980;0.00000;426.39610;0.00120;356.22830;346.01060;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:21+09:00;0.09820;1.44800;461.98830;1099.73630;32.00000;0.00000;37.93590;35.87460;4.85280;4.44180;100.00000;96.43710;52.53810;53.48360;176.84940;836.56320;6.90460;35.95010;302.73440;1097.17190;13.16280;13.33770;462.15850;84.79870;85.96950;12.00000;11.62870;1.40320;0.20000;36.32200;37.32910;28.02470;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.81090;-4.55260;-2.19240;-0.38130;1.37990;3736.00000;12672.00000;70.00000;10.00000;50.68000;0.00100;69.14060;57.61720;0.00000;428.51200;0.00150;358.05480;347.58390;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:22+09:00;0.09820;1.44920;461.98830;1099.73630;32.00000;0.00000;33.96380;35.87760;4.93590;4.44180;100.00000;96.36080;52.30470;53.48360;176.08640;842.21660;5.76020;29.99140;303.11580;1097.80970;13.15850;13.33770;462.15850;84.82750;85.96950;12.00000;11.62870;1.40400;0.19930;36.30680;37.32910;28.02550;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.70250;-4.92550;-2.16390;0.17880;1.83200;3552.00000;12896.00000;70.00000;10.00000;50.43400;0.00100;69.62530;58.68410;0.00000;428.58440;0.00080;358.90480;348.03610;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:23+09:00;0.09820;1.45550;461.98830;1099.73630;32.00000;0.00000;35.95010;35.89320;4.81640;4.44180;100.00000;96.38370;52.51720;53.48360;178.37520;840.47710;7.09530;36.94300;306.54910;1103.55000;12.93560;13.33770;462.20960;84.87930;85.96950;12.00000;11.62870;1.40620;0.20310;36.30680;37.34440;28.02120;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.64890;-4.47200;-1.78580;0.79030;1.92240;3368.00000;13104.00000;70.00000;10.00000;50.32550;0.00100;69.99420;59.69690;0.00000;428.69290;0.00420;360.60470;349.24770;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:24+09:00;0.09820;1.45960;461.98830;1099.73630;32.00000;0.00000;29.99140;35.90350;4.82635;4.44180;100.00000;96.37600;52.54050;53.48360;177.42155;845.69550;6.71380;34.95680;303.30650;1098.12850;13.04838;13.33770;462.20960;84.90488;85.96950;12.00000;11.62870;1.40400;0.20230;36.30680;37.31380;28.01770;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.72840;-3.85870;-1.61190;0.56910;1.52350;3200.00000;13296.00000;70.00000;10.00000;50.09040;0.00100;70.33420;60.67350;0.00000;431.80340;-0.00050;361.54520;350.38700;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:25+09:00;0.09820;1.45820;461.98830;1099.73630;32.00000;0.00000;36.94300;35.90010;4.83630;4.44180;100.00000;96.37600;52.56380;53.48360;176.46790;841.34690;7.66750;39.92210;302.73440;1097.17190;13.16115;13.33770;462.20960;84.93045;85.96950;12.00000;11.62870;1.40320;0.20230;36.30680;37.32910;28.02380;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.83630;-3.91680;-1.86930;-0.18600;1.19340;3040.00000;13488.00000;70.00000;10.00000;50.01450;0.00090;70.62360;61.77660;0.00000;431.56820;-0.00160;361.79830;351.34550;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:26+09:00;0.09820;1.46980;461.98830;1099.73630;32.00000;0.00000;34.95680;35.92910;4.74660;4.44180;100.00000;96.36080;52.54730;53.48360;177.23080;843.08620;6.52310;33.96380;303.11580;1097.80970;13.17260;13.33770;462.20960;85.03820;85.96950;12.00000;11.62870;1.40320;0.20080;36.30680;37.31380;28.02290;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.80260;-4.62370;-2.20820;-0.35220;1.42140;2888.00000;13664.00000;70.00000;10.00000;49.83720;0.00070;70.89840;62.59040;0.00000;431.80340;0.00240;362.91960;352.50290;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:27+09:00;0.09820;1.47240;461.98830;1099.73630;32.00000;0.00000;39.92210;35.93560;4.82850;4.44180;100.00000;96.39890;52.66210;53.48360;174.36980;836.56320;7.09530;36.94300;301.58990;1095.25840;13.28730;13.33770;462.10740;85.08520;85.96950;12.00000;11.62870;1.40400;0.19780;36.32200;37.32910;28.02380;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.69060;-4.91100;-2.12680;0.26650;1.86600;2744.00000;13824.00000;70.00000;10.00000;49.67090;0.00070;71.21670;63.31380;0.00000;435.40220;0.00080;363.84190;352.75610;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:28+09:00;0.09820;1.47180;461.98830;1099.73630;32.00000;0.00000;33.96380;35.93410;4.77070;4.44180;100.00000;96.36840;52.59970;53.48360;174.56050;836.99800;6.71380;34.95680;302.73440;1097.17190;13.24690;13.33770;462.05620;85.11260;85.96950;12.00000;11.62870;1.40320;0.20310;36.30680;37.32910;28.02380;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.64940;-4.40070;-1.75170;0.81300;1.90620;2608.00000;13968.00000;70.00000;10.00000;49.46470;0.00070;71.47710;64.07330;0.00000;436.19790;-0.00070;365.66840;354.47410;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:29+09:00;0.09820;1.47720;461.98830;1099.73630;32.00000;0.00000;36.94300;35.94740;4.79050;4.44180;100.00000;96.36840;52.56970;53.48360;175.51420;839.17230;6.90460;35.95010;303.30650;1098.12850;13.23010;13.33010;462.00510;85.17850;85.96950;12.00000;11.62870;1.40400;0.20310;36.30680;37.32910;28.01860;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.73820;-3.84540;-1.63050;0.50650;1.48060;2472.00000;14112.00000;70.00000;10.00000;49.30560;0.00070;71.70860;64.72440;0.00000;435.89050;-0.00060;366.50030;355.16130;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:30+09:00;0.09820;1.48590;461.98830;1099.73630;32.00000;0.00000;34.95680;35.96920;4.76380;4.44180;100.00000;96.36080;52.53600;53.48360;172.84390;833.08410;7.85830;40.91550;303.87880;1099.08530;13.20980;13.33770;462.05620;85.25720;85.96950;12.00000;11.62870;1.40470;0.20460;36.30680;37.34440;28.02120;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.83940;-3.95670;-1.90030;-0.22640;1.18950;2352.00000;14240.00000;70.00000;10.00000;49.07410;0.00050;71.92560;65.55630;0.00000;438.78400;0.00100;366.71730;356.66240;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:31+09:00;0.09820;1.48810;461.98830;1099.73630;32.00000;0.00000;35.95010;35.97490;4.67390;4.44180;100.00000;96.41420;52.48500;53.48360;174.17900;835.14977;7.28600;37.93590;304.64170;1099.64342;13.18678;13.33770;462.03065;85.29268;85.96950;12.00000;11.62870;1.40435;0.20540;36.30680;37.32910;28.02030;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.79470;-4.67850;-2.22530;-0.31830;1.45980;2232.00000;14368.00000;70.00000;10.00000;48.96560;0.00050;72.12090;66.13500;0.00000;437.91590;0.00300;365.07160;357.40380;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:32+09:00;0.09820;1.48780;461.98830;1099.73630;32.00000;0.00000;40.91550;35.97410;4.70830;4.44180;100.00000;96.36840;52.49590;53.48360;175.13280;837.21545;6.52310;33.96380;304.45100;1100.20155;13.16375;13.33770;462.00510;85.32815;85.96950;12.00000;11.62870;1.40400;0.20000;36.30680;37.32910;28.02290;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.67900;-4.89740;-2.09520;0.34440;1.89240;2120.00000;14464.00000;70.00000;10.00000;48.76660;0.00070;72.28730;66.67750;0.00000;437.39150;0.00370;364.52910;357.22300;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:33+09:00;0.09820;1.48910;461.98830;1099.73630;32.00000;0.00000;37.93590;35.97720;4.75930;4.44180;100.00000;96.42940;52.61520;53.48360;174.17900;836.12820;7.28600;37.93590;302.73440;1097.17190;13.30770;13.33770;462.10740;85.39860;85.96950;12.00000;11.62870;1.40400;0.20160;36.30680;37.32910;28.02470;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.65430;-4.32550;-1.72120;0.82290;1.86860;2016.00000;14576.00000;70.00000;10.00000;48.56050;0.00070;72.43200;67.25620;0.00000;436.92130;0.00290;364.33020;357.24100;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:34+09:00;0.09820;1.48750;461.98830;1099.73630;32.00000;0.00000;33.96380;35.97340;4.68570;4.44180;100.00000;96.38370;52.57190;53.48360;178.75670;846.56520;7.85830;40.91550;303.49730;1098.44750;13.24520;13.33770;462.15850;85.43310;85.96950;12.00000;11.62870;1.40320;0.20610;36.30680;37.32910;28.02460;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.75250;-3.80020;-1.62950;0.42670;1.43120;1912.00000;14656.00000;70.00000;10.00000;48.35790;0.00050;72.51160;67.67220;0.00000;437.95210;-0.00010;365.74070;357.71120;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:35+09:00;0.09820;1.49420;461.98830;1099.73630;32.00000;0.00000;37.93590;35.99010;4.62660;4.44180;100.00000;96.39890;52.59050;53.48360;173.03470;833.51900;6.71380;34.95680;303.30650;1098.12850;13.25860;13.33770;462.20960;85.51420;86.12210;12.00000;11.62870;1.40400;0.20160;36.30680;37.31380;28.02640;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.84230;-4.03020;-1.95040;-0.27540;1.19780;1816.00000;14736.00000;70.00000;10.00000;48.16620;0.00050;72.60560;68.12430;0.00000;438.15110;0.00130;365.43330;359.12180;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:36+09:00;0.09820;1.49910;461.98830;1099.73630;32.00000;0.00000;40.91550;36.00230;4.70820;4.44180;100.00000;96.39130;52.75760;53.48360;175.13280;838.30270;6.90460;35.95010;301.01780;1094.30180;13.41590;13.33770;462.20960;85.58130;87.18260;12.00000;11.62870;1.40400;0.20610;36.30680;37.32910;28.02640;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.78340;-4.73580;-2.23100;-0.26310;1.52120;1768.00000;14816.00000;70.00000;10.00000;48.02520;0.00050;72.67070;68.66680;0.00000;440.28500;-0.00120;364.38440;359.33880;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:37+09:00;0.09820;1.49870;461.98830;1099.73630;32.00000;0.00000;34.95680;36.00120;4.68150;4.44180;100.00000;96.39130;52.67220;53.48360;179.13820;847.43510;8.04900;41.90840;302.54360;1096.85290;13.33630;13.33770;462.05620;85.62650;87.25890;12.00000;11.62870;1.40470;0.20460;36.30680;37.32910;28.02380;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.66720;-4.86570;-2.05390;0.42610;1.92070;1680.00000;14896.00000;70.00000;10.00000;47.81900;0.00050;72.72860;68.95610;0.00000;437.22880;0.00010;366.17470;359.61010;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:38+09:00;0.09820;1.50390;461.98830;1099.73630;32.00000;0.00000;35.95010;36.01420;4.57580;4.43420;100.00000;96.36080;52.52300;53.48360;179.90110;849.17460;7.28600;37.93590;304.83250;1100.67990;13.22010;13.33770;461.95400;85.69710;87.26650;12.00000;11.62870;1.40320;0.20230;36.30680;37.32910;28.02810;1.00000;0.00000;1.00000;0.00000;791.00000;0.00000;11.66020;-4.26600;-1.68840;0.83550;1.85100;1600.00000;14944.00000;70.00000;10.00000;47.60200;0.00020;72.77920;69.31790;0.00000;438.07870;0.00130;365.12590;360.11650;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:39+09:00;0.09820;1.50260;461.98830;1099.73630;32.00000;0.00000;41.90840;36.01110;4.62560;4.44180;100.00000;96.36080;52.59960;53.48360;176.46790;841.34690;6.90460;35.95010;303.68800;1098.76640;13.31530;13.33770;461.80070;85.74830;87.26650;12.00000;11.62870;1.40470;0.20000;36.30680;37.34440;28.02380;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.76010;-3.79110;-1.65170;0.35870;1.38710;1520.00000;15008.00000;70.00000;10.00000;47.35970;0.00030;72.80820;69.62530;0.00000;436.63190;0.00200;363.66110;360.22500;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:40+09:00;0.09820;1.50250;461.98830;1099.73630;32.00000;0.00000;37.93590;36.01070;4.64510;4.44180;100.00000;96.40650;52.57670;53.48360;177.04010;839.38990;7.28600;37.93590;304.06950;1100.36090;13.29275;13.33580;461.85180;85.78278;87.26650;12.00000;11.63063;1.40453;0.20000;36.30298;37.32910;28.02200;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.84210;-4.07970;-1.97650;-0.31390;1.19770;1440.00000;15056.00000;70.00000;10.00000;47.25480;0.00020;72.82260;69.87850;0.00000;436.81280;0.00030;364.76420;360.58670;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:41+09:00;0.09820;1.50310;461.98830;1099.73630;32.00000;0.00000;35.95010;36.01230;4.60240;4.44180;100.00000;96.36840;52.47090;53.48360;174.75130;837.43290;7.28600;37.93590;305.59530;1101.95540;13.27020;13.33390;462.10740;85.81725;87.26650;12.00000;11.63255;1.40435;0.20920;36.29915;37.32910;28.02290;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.77540;-4.77780;-2.23690;-0.23620;1.54380;1368.00000;15104.00000;70.00000;10.00000;46.95460;0.00020;72.82260;70.16780;0.00000;437.62660;-0.00020;364.83650;360.67710;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:42+09:00;0.09820;1.50510;461.98830;1099.73630;32.00000;0.00000;37.93590;36.01720;4.59050;4.44180;100.00000;96.36840;52.58250;53.48360;175.89560;840.04210;7.28600;37.93590;303.87880;1099.08530;13.28890;13.33770;462.26070;85.90120;87.26650;12.00000;11.62110;1.40400;0.20460;36.30680;37.34440;28.02380;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.65520;-4.83040;-2.01740;0.48900;1.93650;1296.00000;15168.00000;70.00000;10.00000;46.85330;0.00050;72.85160;70.40290;0.00000;436.86710;0.00090;361.65360;360.44200;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:43+09:00;0.09820;1.50740;461.98830;1099.73630;32.00000;0.00000;37.93590;36.02290;4.57860;4.44180;100.00000;96.37600;52.65210;53.48360;175.89560;840.04210;6.52310;33.96380;302.92510;1097.49070;13.33510;13.33770;462.15850;85.96740;87.26650;12.00000;11.62870;1.40400;0.20390;36.30680;37.32910;28.02120;1.00000;0.00000;1.00000;0.00000;791.00000;0.00000;11.66720;-4.22720;-1.67740;0.82470;1.82030;1232.00000;15184.00000;70.00000;10.00000;46.59650;0.00020;72.82260;70.65610;0.00000;436.03520;-0.00090;365.30680;360.93020;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:44+09:00;0.09820;1.50690;461.98830;1099.73630;32.00000;0.00000;37.93590;36.02180;4.62960;4.44180;100.00000;96.36840;52.68790;53.48360;176.27710;840.91190;7.28600;37.93590;302.54360;1096.85290;13.38960;13.33770;462.10740;86.01670;87.26650;12.00000;11.62870;1.40320;0.20610;36.30680;37.32910;28.02120;1.00000;0.00000;1.00000;0.00000;791.00000;0.00000;11.76590;-3.78390;-1.66440;0.30690;1.36320;1176.00000;15216.00000;70.00000;10.00000;46.37230;0.00020;72.80820;70.78270;0.00000;436.14360;-0.00020;363.42590;360.78560;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:45+09:00;0.09820;1.50950;461.98830;1099.73630;32.00000;0.00000;33.96380;36.02830;4.55600;4.44180;100.00000;96.39130;52.60570;53.48360;174.36980;836.56320;7.09530;36.94300;303.87880;1099.08530;13.32180;13.33770;462.05620;86.08580;87.26650;12.00000;11.62870;1.40470;0.20460;36.30680;37.32910;28.02200;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.84310;-4.12870;-2.00820;-0.34180;1.21120;1112.00000;15264.00000;70.00000;10.00000;46.15160;0.00020;72.82260;70.96360;0.00000;435.72770;0.00270;362.99190;360.91220;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:46+09:00;0.09820;1.50810;461.98830;1099.73630;32.00000;0.00000;37.93590;36.02490;4.55990;4.44180;100.00000;96.37600;52.59490;53.48360;175.70490;839.60720;7.28600;37.93590;304.06950;1099.40420;13.30665;13.33770;462.00510;86.11170;87.26650;12.00000;11.62870;1.40470;0.20540;36.30680;37.34440;28.02730;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.76550;-4.80900;-2.22800;-0.17440;1.60510;1056.00000;15280.00000;70.00000;10.00000;46.07570;0.00020;72.82260;71.14440;0.00000;436.63190;0.00300;365.07160;360.94830;0.00000;10055.00000;27629.00000;1;1;0;0
2019-10-29 11:06:47+09:00;0.09820;1.50360;461.98830;1099.73630;32.00000;0.00000;36.94300;36.01340;4.53250;4.44180;100.00000;96.36840;52.51580;53.48360;178.56590;846.13030;7.28600;37.93590;305.21390;1101.31770;13.29150;13.33770;462.00510;86.13760;87.26650;12.00000;11.62870;1.40320;0.20230;36.29150;37.32910;28.02210;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.64800;-4.80220;-1.99410;0.53490;1.94620;1008.00000;15312.00000;70.00000;10.00000;45.76100;0.00000;72.82260;71.27100;0.00000;435.34800;0.00120;362.37710;362.14190;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:48+09:00;0.09820;1.50250;461.98830;1099.73630;32.00000;0.00000;37.93590;36.01070;4.52060;4.44180;100.00000;96.41420;52.56310;53.48360;177.23080;843.08620;6.71380;34.95680;304.45100;1100.04210;13.30960;13.33770;461.85180;86.20330;87.26650;12.00000;11.62870;1.40400;0.20690;36.30680;37.35960;28.01690;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.67860;-4.15270;-1.64490;0.81970;1.78920;952.00000;15328.00000;70.00000;10.00000;45.60910;0.00000;72.80820;71.37950;0.00000;439.05520;-0.00020;362.61210;362.28660;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:49+09:00;0.09820;1.51150;461.98830;1099.73630;32.00000;0.00000;37.93590;36.03320;4.55590;4.44180;100.00000;96.36080;52.57530;53.48360;174.36980;836.56320;6.52310;33.96380;304.26020;1099.72300;13.35110;13.33770;461.95400;86.29620;87.26650;12.00000;11.62870;1.40400;0.20160;36.29150;37.31380;28.02380;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.77570;-3.77650;-1.69040;0.22210;1.31970;904.00000;15360.00000;70.00000;10.00000;45.35230;0.00000;72.80820;71.50610;0.00000;437.46380;0.00000;364.56520;362.06960;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:50+09:00;0.09820;1.51290;461.98830;1099.73630;32.00000;0.00000;34.95680;36.03670;4.56070;4.43420;100.00000;96.36840;52.53510;53.48360;174.94200;837.86770;6.52310;32.97050;304.83250;1100.67990;13.30050;13.33770;461.95400;86.35710;87.26650;12.00000;11.62870;1.40320;0.20390;36.30680;37.32910;28.02210;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.83860;-4.22220;-2.05170;-0.37370;1.23320;856.00000;15376.00000;70.00000;10.00000;45.20400;0.00000;72.80820;71.65080;0.00000;436.21600;-0.00060;363.98660;362.25040;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:51+09:00;0.09820;1.51090;461.98830;1099.73630;32.00000;0.00000;33.96380;36.03170;4.56580;4.43800;100.00000;96.36080;52.50460;53.48360;173.03470;833.51900;6.71380;33.96380;305.21390;1099.88260;13.28800;13.33770;461.95400;86.38115;87.26650;12.00000;11.62870;1.40400;0.20310;36.29150;37.32910;28.02470;1.00000;0.00000;1.00000;0.00000;792.00000;0.00000;11.75180;-4.86020;-2.22850;-0.11720;1.65430;816.00000;15392.00000;70.00000;10.00000;45.00870;0.00000;72.80820;71.75930;0.00000;435.72770;0.00180;365.18010;362.63020;0.00000;10053.00000;27629.00000;1;1;0;0
2019-10-29 11:06:52+09:00;0.09820;1.51260;461.98830;1099.73630;32.00000;0.00000;32.97050;36.03590;4.53970;4.44180;100.00000;96.38370;52.68580;53.48360;174.56050;836.99800;6.71380;34.95680;303.87880;1099.08530;13.27550;13.33770;462.05620;86.40520;87.26650;12.00000;11.62870;1.40470;0.20540;36.32200;37.32910;28.02470;1.00000;0.00000;1.00000;0.00000;793.00000;0.00000;11.64240;-4.73080;-1.94050;0.60970;1.96180;776.00000;15408.00000;70.00000;10.00000;44.77360;0.00000;72.77920;71.83160;0.00000;437.06600;0.00100;363.95040;362.55790;0.00000;10053.00000;27629.00000;1;1;0;0
